bus,I_SCC_base_pu,I_SCC_scenario_pu,delta_I_SCC_pu,delta_I_SCC_pct,SCL_base_pu,SCL_scenario_pu,delta_SCL_pu,delta_SCL_pct,SCL_base_MVA,SCL_scenario_MVA,delta_SCL_MVA,V_base_pu,V_scenario_pu,delta_V_pu,delta_V_pct
5,11.953229109564342,11.944224737890028,-0.00900437167431356,-0.07533003502048445,11.953229109564342,11.944224737890028,-0.00900437167431356,-0.07533003502048445,1195.3229109564345,1194.4224737890029,-0.900437167431619,1.010076887616059,1.0100667228579323,-1.0164758126762763e-05,-0.001006335087099478
1,32.49829632884024,32.49815588290562,-0.00014044593461903787,-0.00043216399160715614,32.49829632884024,32.49815588290562,-0.00014044593461903787,-0.00043216399160715614,3249.829632884024,3249.815588290562,-0.014044593461676413,1.0224242970849968,1.0224351633370528,1.0866252055929948e-05,0.001062792823577295
56,18.43247066995663,18.420075636523958,-0.012395033432671454,-0.06724564305356151,18.43247066995663,18.420075636523958,-0.012395033432671454,-0.06724564305356151,1843.2470669956629,1842.0075636523957,-1.239503343267188,1.0220678700978654,1.0221059891843824,3.811908651707441e-05,0.0037296042300424153
29,35.56506009618732,35.46945467937819,-0.09560541680912849,-0.26881837553643745,35.56506009618732,35.46945467937819,-0.09560541680912849,-0.26881837553643745,3556.506009618732,3546.945467937818,-9.560541680913957,1.0235014369213289,1.0235554172625645,5.3980341235604357e-05,0.005274085535040977
30,21.0488227029227,20.858399957137788,-0.19042274578491103,-0.9046717171429745,21.0488227029227,20.858399957137788,-0.19042274578491103,-0.9046717171429745,2104.88227029227,2085.839995713779,-19.042274578490833,1.005682158356925,1.005818483906607,0.00013632554968201482,0.013555530298433685
3,20.41157815675392,20.414146614244824,0.002568457490905729,0.01258333613981661,20.41157815675392,20.414146614244824,0.002568457490905729,0.01258333613981661,2041.157815675392,2041.4146614244823,0.2568457490904166,0.9979754768324786,0.9980416532950442,6.617646256568133e-05,0.006631071013460363
32,21.82989772468831,21.49270097024081,-0.33719675444749697,-1.5446556768158726,21.82989772468831,21.49270097024081,-0.33719675444749697,-1.5446556768158726,2182.989772468831,2149.2700970240817,-33.7196754447491,1.0085709259799815,1.0087014941599282,0.00013056817994661074,0.012945859986965588
33,12.280887223533728,11.424486308833076,-0.8564009147006519,-6.973444989052096,12.280887223533728,11.424486308833076,-0.8564009147006519,-6.973444989052096,1228.0887223533728,1142.4486308833075,-85.64009147006527,1.0124663766573148,1.013096744702742,0.0006303680454271543,0.062260639954121885
34,11.847668661654987,4.035703310724387,-7.8119653509306,-65.9367304574785,11.847668661654987,4.035703310724387,-7.8119653509306,-65.9367304574785,1184.7668661654986,403.5703310724388,-781.1965350930598,1.0047193808309154,0.9954323049228744,-0.00928707590804101,-0.9243452535334277
35,25.045255828735392,25.04198811710734,-0.003267711628051728,-0.013047227987595783,25.045255828735392,25.04198811710734,-0.003267711628051728,-0.013047227987595783,2504.5255828735394,2504.198811710734,-0.32677116280547125,1.0230681221927391,1.0230843272655077,1.6205072768560314e-05,0.00158396810701403
37,10.864936884714494,10.863245104270796,-0.001691780443698221,-0.015571010321084594,10.864936884714494,10.863245104270796,-0.001691780443698221,-0.015571010321084594,1086.493688471449,1086.3245104270795,-0.1691780443695734,1.006712891459007,1.0067045265145478,-8.364944459327006e-06,-0.0008309165930321876
38,39.46217910044949,39.46109143941212,-0.001087661037367127,-0.0027562112943599155,39.46217910044949,39.46109143941212,-0.001087661037367127,-0.0027562112943599155,3946.217910044949,3946.109143941212,-0.10876610373679796,1.0225611069046237,1.0225660551615692,4.948256945525031e-06,0.00048390819014267137
39,34.96586903118704,34.96751571458588,0.0016466833988388885,0.004709402181224683,34.96586903118704,34.96751571458588,0.0016466833988388885,0.004709402181224683,3496.586903118704,3496.751571458588,0.1646683398839741,1.0088301220610327,1.0088368270855197,6.705024486963751e-06,0.0006646336524196397
40,27.85433830999096,27.857317261434684,0.0029789514437226217,0.010694748554318066,27.85433830999096,27.857317261434684,0.0029789514437226217,0.010694748554318066,2785.433830999096,2785.731726143468,0.2978951443724327,0.9981007107167016,0.9981280808711678,2.7370154466188623e-05,0.002742223722747884
41,27.900460245110796,27.904921521423823,0.00446127631302673,0.01598997390664375,27.900460245110796,27.904921521423823,0.00446127631302673,0.01598997390664375,2790.0460245110794,2790.492152142382,0.4461276313027156,1.0006660672908492,1.0007921814767158,0.00012611418586661038,0.01260302412452591
24,18.65699883959003,18.65042313941488,-0.006575700175151411,-0.03524521940365788,18.65699883959003,18.65042313941488,-0.006575700175151411,-0.03524521940365788,1865.699883959003,1865.042313941488,-0.6575700175151269,0.9882695180627064,0.9882730085944222,3.490531715888423e-06,0.0003531963348147045
47,30.383396686514857,30.384387902848484,0.0009912163336274205,0.0032623618216700394,30.383396686514857,30.384387902848484,0.0009912163336274205,0.0032623618216700394,3038.3396686514857,3038.4387902848484,0.09912163336275626,0.9785511582925804,0.9785451803598724,-5.97793270806779e-06,-0.0006108962886006239
44,30.00495895033322,29.84864477412086,-0.15631417621235855,-0.5209611400272307,30.00495895033322,29.84864477412086,-0.15631417621235855,-0.5209611400272307,3000.495895033322,2984.864477412086,-15.631417621235869,1.02,1.02,0.0,0.0
14,20.578514150458783,17.940703637384136,-2.6378105130746476,-12.818274894817122,20.578514150458783,17.940703637384136,-2.6378105130746476,-12.818274894817122,2057.851415045878,1794.0703637384136,-263.7810513074646,1.00883028106753,1.0145925173998287,0.005762236332298665,0.5711799536985693
54,26.569987314542992,26.56961044194454,-0.0003768725984514276,-0.0014184146721257472,26.569987314542992,26.56961044194454,-0.0003768725984514276,-0.0014184146721257472,2656.998731454299,2656.961044194454,-0.03768725984491539,0.9877977469682524,0.9877700443925596,-2.7702575692845066e-05,-0.0028044785258793895
53,30.3117584663162,30.312424488676378,0.000666022360178431,0.0021972409186307856,30.3117584663162,30.312424488676378,0.000666022360178431,0.0021972409186307856,3031.17584663162,3031.242448867638,0.0666022360178431,0.980652983963534,0.9806474645687476,-5.519394786324128e-06,-0.0005628285312523323
28,63.61843047912992,63.56719651885921,-0.05123396027070726,-0.0805332037977809,63.61843047912992,63.56719651885921,-0.05123396027070726,-0.0805332037977809,6361.843047912992,6356.719651885921,-5.123396027071067,1.03,1.03,0.0,0.0
50,12.844027255855124,9.510736668930576,-3.333290586924548,-25.952067217897113,12.844027255855124,9.510736668930576,-3.333290586924548,-25.952067217897113,1284.4027255855124,951.0736668930574,-333.32905869245496,1.02,1.02,0.0,0.0
48,25.20374014797489,25.2040720201498,0.0003318721749074882,0.0013167576437426252,25.20374014797489,25.2040720201498,0.0003318721749074882,0.0013167576437426252,2520.374014797489,2520.40720201498,0.03318721749110409,0.9945741771282052,0.9945482538786812,-2.5923249523995828e-05,-0.002606467181648353
