bus,pre_fault_V_mag,pre_fault_V_ang_deg,P_net,Q_net,P_gen,Q_gen,P_conv,Q_conv,P_load,Q_load,P_shunt,Q_shunt,I_SCC_mag_pu,I_SCC_ang_deg,SCL_pu,SCL_MVA
19,1.0117702263646982,-23.57910466619878,-0.18299999999999803,-0.049999999999996714,1.970645868709653e-15,3.2890357104520263e-15,0.0,0.0,0.183,0.05,0.0,0.0,11.15604455105836,-93.6021480959001,11.15604455105836,1115.604455105836
20,1.0083253659567402,-24.824202234426224,-0.15299999999999936,-0.050000000000000024,6.38378239159465e-16,-2.0816681711721685e-17,0.0,0.0,0.153,0.05,0.0,-0.07320384314148917,10.441373076692843,-95.72706201015988,10.441373076692843,1044.1373076692844
21,0.9825535944994511,-27.21882213263973,-0.7440000000000049,-0.2680000000000006,-4.773959005888173e-15,-6.106226635438361e-16,0.0,0.0,0.7440000000000001,0.268,0.0,0.0,15.975252051380101,-99.76917384414412,15.975252051380101,1597.52520513801
5,1.0103042323820983,-25.888456739348946,-0.1400000000000041,-0.03199999999999852,-4.08006961549745e-15,1.4779844015322396e-15,0.0,0.0,0.14,0.032,0.0,0.0,11.815867142523029,-95.59223164790276,11.815867142523029,1181.586714252303
1,1.022276480539903,-16.153729247677656,-2.269909772456342e-15,1.0895566907790443e-14,-2.269909772456342e-15,1.0895566907790443e-14,0.0,0.0,0.0,0.0,0.0,0.0,30.455182282597065,-101.29036332598106,30.455182282597065,3045.5182282597066
56,1.022100234748948,-17.556728136681286,-0.14000000000000004,-0.03699999999999842,-2.7755575615628914e-17,1.582067810090848e-15,0.0,0.0,0.14,0.037000000000000005,0.0,0.0,17.256100123628773,-100.23204837199276,17.256100123628773,1725.6100123628773
29,1.023422297543959,-17.575975354015068,-2.7269447967553946e-15,-1.454370558269544e-14,-2.7269447967553946e-15,-1.454370558269544e-14,0.0,0.0,0.0,0.0,0.0,0.0,30.38472094882137,-102.35890003672128,30.38472094882137,3038.4720948821373
30,1.0060969035267682,-21.28808115498386,-0.23400000000000662,-0.06199999999999645,-6.63358257213531e-15,3.552713678800501e-15,0.0,0.0,0.23399999999999999,0.062,0.0,0.0,20.057082696247665,-101.73355811762525,20.057082696247665,2005.7082696247664
3,0.9983181254620667,-21.91134424896609,-0.12300000000000127,-0.04999999999999484,-1.2628786905111156e-15,5.162537064506978e-15,0.0,0.0,0.12300000000000001,0.05,0.0,0.0,19.773544331866606,-102.82001459088372,19.773544331866606,1977.3544331866606
32,1.0089435588821036,-20.811571967716343,4.312586623029911e-15,2.5091413079446757e-14,4.312586623029911e-15,2.5091413079446757e-14,0.0,0.0,0.0,0.0,0.0,0.0,20.667149478130405,-101.30104545821966,20.667149478130405,2066.7149478130405
33,1.0124477260998226,-22.381532203484724,-0.27999999999999964,-0.059999999999996126,3.885780586188048e-16,3.8719027983802334e-15,0.0,0.0,0.28,0.06,0.0,0.0,12.047186087200823,-101.69284327154813,12.047186087200823,1204.7186087200823
34,1.004788081024101,-25.45597836795395,-0.22740000000000138,-0.029999999999998125,-1.3877787807814457e-15,1.8735013540549517e-15,0.0,0.0,0.2274,0.03,0.0,0.0,11.803312100283495,-97.05460059199508,11.803312100283495,1180.3312100283495
35,1.0234762983770598,-16.938894967059763,0.0,-7.272236490344566e-15,0.0,-7.272236490344566e-15,0.0,0.0,0.0,0.0,0.0,0.0,23.652335172556192,-101.47427514876016,23.652335172556192,2365.233517255619
37,1.0070492768020025,-26.50454407282651,-0.2700000000000507,-0.029999999999996092,-5.0681681074138396e-14,3.9065972678997696e-15,0.0,0.0,0.27,0.03,0.0,0.0,10.732968524999292,-93.69313975828571,10.732968524999292,1073.2968524999292
38,1.022522737543771,-16.143101464069886,-2.043410915562913e-15,-7.26546103311258e-15,-2.043410915562913e-15,-7.26546103311258e-15,0.0,0.0,0.0,0.0,0.002927547696623222,0.0,36.55799489369554,-100.98068334601034,36.55799489369554,3655.7994893695545
39,1.0090900963401228,-19.432066811048948,-1.344378070653626e-15,1.434003275363868e-14,-1.344378070653626e-15,1.434003275363868e-14,0.0,0.0,0.0,0.0,0.0,0.0,33.146992563121046,-101.52261537754629,33.146992563121046,3314.699256312105
40,0.9983149497631373,-21.412646682155454,8.866817944436332e-16,-1.4186908711098131e-14,8.866817944436332e-16,-1.4186908711098131e-14,0.0,0.0,0.0,0.0,0.0011959592867046903,0.0,26.717797182421823,-101.8452830941262,26.717797182421823,2671.7797182421823
41,1.001107702668621,-22.300845902682937,3.0009226184072056e-15,1.7783245146116774e-14,3.0009226184072056e-15,1.7783245146116774e-14,0.0,0.0,0.0,0.0,0.001403103285279422,0.0,26.643682464294468,-103.54163789368046,26.643682464294468,2664.3682464294466
24,0.9884458708722458,-26.34609395703932,-0.3630000000000002,-0.10400000000000137,-2.220446049250313e-16,-1.3600232051658168e-15,0.0,0.0,0.363,0.10400000000000001,0.0,0.0,18.41274491379581,-94.45424220273942,18.41274491379581,1841.274491379581
47,0.9789100842606547,-23.770378957095236,7.172936196253945e-15,1.3911148986674316e-14,7.172936196253945e-15,1.3911148986674316e-14,0.0,0.0,0.0,0.0,0.0005749589718403213,0.0,29.821834066921134,-104.45025247195979,29.821834066921134,2982.1834066921133
44,1.02,-24.692215255222756,-0.3980000000000004,0.2235033363536455,0.19999999999999957,0.3465033363536455,0.0,0.0,0.598,0.12300000000000001,0.0,0.0,29.27883094413123,-102.71268072981437,29.27883094413123,2927.8830944131228
14,1.0088223898384985,-25.36464129187916,-0.12200000000000016,-0.10200000000000355,0.09999999999999984,0.04999999999999645,0.0,0.0,0.222,0.152,0.0,-0.07327602822524108,20.471071528567236,-103.85013802484318,20.471071528567236,2047.1071528567236
54,0.9884034786969281,-26.195671909201906,-0.12430000000007009,-0.05730000000005771,-7.009670621727082e-14,-5.770384170489251e-14,0.0,0.0,0.1243,0.057300000000000004,0.0,0.0,26.110872515279414,-100.92473368479952,26.110872515279414,2611.0872515279416
53,0.9810005966768099,-23.962995131337312,0.40499999999999786,0.17199999999997417,0.9999999999999978,0.4499999999999742,0.0,0.0,0.595,0.278,0.0003849448682721029,0.0,29.8140671001562,-104.74588683198495,29.8140671001562,2981.4067100156203
28,1.03,-15.185672467535952,1.4999999999999984,0.10299929674141196,1.4999999999999984,0.10299929674141196,0.0,0.0,0.0,0.0,0.0,0.0,43.04100569072857,-101.89634408235787,43.04100569072857,4304.100569072857
50,1.02,-23.320598105303375,0.23900000000000007,0.09728061353496273,0.38000000000000006,0.12728061353496273,0.0,0.0,0.141,0.03,0.0,0.0,12.755678114199451,-100.79396772453897,12.755678114199451,1275.5678114199452
48,0.9951866601532031,-26.433830878568862,-0.397999999999992,-0.2649999999999933,0.1600000000000079,-0.1399999999999933,0.0,0.0,0.5579999999999999,0.125,0.0,0.0,24.904703270322408,-104.43176969209387,24.904703270322408,2490.4703270322407
