bus,pre_fault_V_mag,pre_fault_V_ang_deg,P_net,Q_net,P_gen,Q_gen,P_conv,Q_conv,P_load,Q_load,P_shunt,Q_shunt,I_SCC_mag_pu,I_SCC_ang_deg,SCL_pu,SCL_MVA
32,1.0084438607442792,-19.77890431883075,5.2201237784823565e-15,1.4330849193474352e-14,5.2201237784823565e-15,1.4330849193474352e-14,0.0,0.0,0.0,0.0,0.0,0.0,20.90386644511188,-100.31566848427497,20.90386644511188,2090.386644511188
33,1.0127995722774668,-21.503528355215593,-0.28000000000000064,-0.05999999999999991,-6.106226635438361e-16,9.020562075079397e-17,0.0,0.0,0.28,0.06,0.0,0.0,11.765151534303481,-101.1605151344407,11.765151534303481,1176.5151534303482
34,1.0004400206930186,-25.053172446113265,-0.22740000000000365,-0.030000000000000256,-3.6637359812630166e-15,-2.5673907444456745e-16,0.0,0.0,0.2274,0.03,0.0,0.0,8.63585535398795,-92.57519125433308,8.63585535398795,863.585535398795
35,1.023098475630978,-16.613615021925877,-9.086939872835291e-16,-9.086939872835292e-15,-9.086939872835291e-16,-9.086939872835292e-15,0.0,0.0,0.0,0.0,0.0,0.0,24.819835836056598,-101.35870179099584,24.819835836056598,2481.98358360566
37,1.00677065046507,-26.13212689588239,-0.2700000000000246,-0.03000000000001386,-2.4591439995447217e-14,-1.3860440573054689e-14,0.0,0.0,0.27,0.03,0.0,0.0,10.62509343664226,-93.51291239534264,10.62509343664226,1062.509343664226
38,1.0225395218917266,-16.08885177455175,-4.540987683173577e-16,0.0,-4.540987683173577e-16,0.0,0.0,0.0,0.0,0.0,0.0029276438067255706,0.0,39.01349859917701,-101.13459829693826,39.01349859917701,3901.349859917701
39,1.0088512740715072,-19.24928191275662,-2.0160898432139006e-15,3.584159721269157e-15,-2.0160898432139006e-15,3.584159721269157e-15,0.0,0.0,0.0,0.0,0.0,0.0,34.4655907975441,-101.59763978407614,34.4655907975441,3446.55907975441
40,0.9980682132998557,-21.123762935119768,0.0,-1.4183402375065494e-14,0.0,-1.4183402375065494e-14,0.0,0.0,0.0,0.0,0.0011953681900794795,0.0,27.16992953461585,-101.75789480045613,27.16992953461585,2716.992953461585
41,1.0004560955686008,-21.567550505022247,-3.8875528734939634e-16,-1.7771670278829547e-14,-3.8875528734939634e-16,-1.7771670278829547e-14,0.0,0.0,0.0,0.0,0.0014012773588245172,0.0,25.932753496536446,-102.59584573124339,25.932753496536446,2593.2753496536448
24,0.9882596495408492,-25.998527082090693,-0.3630000000000027,-0.10399999999999741,-2.7200464103316335e-15,2.5951463200613034e-15,0.0,0.0,0.363,0.10400000000000001,0.0,0.0,18.162941291664414,-94.2501721349175,18.162941291664414,1816.2941291664413
47,0.9786170360604439,-23.521808141378767,1.5265088478432484e-14,1.738373065159571e-14,1.5265088478432484e-14,1.738373065159571e-14,0.0,0.0,0.0,0.0,0.0005746147819606369,0.0,30.049081963465554,-104.33916566063321,30.049081963465554,3004.9081963465555
44,1.0199391860730427,-24.17585076557027,-0.39799999999999874,0.2769999999999945,0.20000000000000123,0.39999999999999447,0.0,0.0,0.598,0.12300000000000001,0.0,0.0,25.909138132669497,-102.28100306813315,25.909138132669497,2590.9138132669495
14,1.0027115933349213,-25.071541288468623,-0.2219999999999978,-0.1519999999999943,2.192690473634684e-15,5.689893001203927e-15,0.0,0.0,0.222,0.152,0.0,-0.07239099883739449,10.270656013746734,-92.53049943302288,10.270656013746734,1027.0656013746734
54,0.987968317423228,-25.90582116877925,-0.12429999999997314,-0.057299999999968675,2.6853519408120974e-14,3.1329105976141136e-14,0.0,0.0,0.1243,0.057300000000000004,0.0,0.0,26.081390116816117,-100.8823531451102,26.081390116816117,2608.1390116816115
53,0.9807144264822278,-23.708975636982537,0.40499999999998176,0.17199999999998927,0.9999999999999818,0.4499999999999893,0.0,0.0,0.595,0.278,0.00038472031452414606,0.0,29.9880145415082,-104.60911831031392,29.9880145415082,2998.80145415082
28,1.03,-13.205946690112322,2.9999999999999996,0.047628862335378275,2.9999999999999996,0.047628862335378275,0.0,0.0,0.0,0.0,0.0,0.0,62.880479810256254,-100.96051723528524,62.880479810256254,6288.047981025626
50,1.02,-22.692658816847135,0.23900000000000007,0.1292065935564142,0.38000000000000006,0.1592065935564142,0.0,0.0,0.141,0.03,0.0,0.0,11.779414112291,-99.99302759597082,11.779414112291,1177.9414112291001
48,0.9947432921614316,-26.16560187413604,-0.398000000000002,-0.2650000000000054,0.15999999999999792,-0.1400000000000054,0.0,0.0,0.5579999999999999,0.125,0.0,0.0,24.957440015871594,-104.3152789388431,24.957440015871594,2495.7440015871593
