bus,I_SCC_base_pu,I_SCC_scenario_pu,delta_I_SCC_pu,delta_I_SCC_pct,SCL_base_pu,SCL_scenario_pu,delta_SCL_pu,delta_SCL_pct,SCL_base_MVA,SCL_scenario_MVA,delta_SCL_MVA,V_base_pu,V_scenario_pu,delta_V_pu,delta_V_pct
21,16.092790097416078,15.995921931366665,-0.09686816604941306,-0.6019351862730541,16.092790097416078,15.995921931366665,-0.09686816604941306,-0.6019351862730541,1609.2790097416078,1599.5921931366663,-9.686816604941441,0.9819328077693118,0.9821042166425884,0.0001714088732766017,0.017456273170665997
5,11.953229109564342,11.48427499034376,-0.46895411922058194,-3.9232421207868398,11.953229109564342,11.48427499034376,-0.46895411922058194,-3.9232421207868398,1195.3229109564345,1148.427499034376,-46.89541192205843,1.010076887616059,1.0101032233378733,2.6335721814207957e-05,0.002607298725185606
1,32.49829632884024,32.13193983423757,-0.3663564946026696,-1.1273098469397325,32.49829632884024,32.13193983423757,-0.3663564946026696,-1.1273098469397325,3249.829632884024,3213.193983423757,-36.635649460266904,1.0224242970849968,1.0223654962517843,-5.8800833212524495e-05,-0.005751118530747928
56,18.43247066995663,18.25308908392786,-0.17938158602876797,-0.9731825387963037,18.43247066995663,18.25308908392786,-0.17938158602876797,-0.9731825387963037,1843.2470669956629,1825.3089083927864,-17.938158602876456,1.0220678700978654,1.022052429611169,-1.5440486696327582e-05,-0.0015107105064215668
29,35.56506009618732,34.7364211272686,-0.8286389689187175,-2.3299242758978216,35.56506009618732,34.7364211272686,-0.8286389689187175,-2.3299242758978216,3556.506009618732,3473.64211272686,-82.86389689187217,1.0235014369213289,1.023458313762697,-4.312315863197469e-05,-0.004213297321954745
30,21.0488227029227,20.125161622742617,-0.9236610801800822,-4.388184048183506,21.0488227029227,20.125161622742617,-0.9236610801800822,-4.388184048183506,2104.88227029227,2012.5161622742617,-92.36610801800816,1.005682158356925,1.005533677134002,-0.0001484812229231025,-0.014764229601695416
3,20.41157815675392,19.80544769665329,-0.6061304601006299,-2.969542361917123,20.41157815675392,19.80544769665329,-0.6061304601006299,-2.969542361917123,2041.157815675392,1980.5447696653289,-60.613046010063044,0.9979754768324786,0.9978839154700794,-9.1561362399184e-05,-0.009174710654193119
32,21.82989772468831,20.90386644511188,-0.9260312795764278,-4.242032149006094,21.82989772468831,20.90386644511188,-0.9260312795764278,-4.242032149006094,2182.989772468831,2090.386644511188,-92.60312795764276,1.0085709259799815,1.0084438607442792,-0.00012706523570238382,-0.0125985423959074
33,12.280887223533728,11.76515153430348,-0.5157356892302492,-4.199498617998467,12.280887223533728,11.76515153430348,-0.5157356892302492,-4.199498617998467,1228.0887223533728,1176.5151534303482,-51.573568923024595,1.0124663766573148,1.0127995722774668,0.00033319562015199367,0.03290930225772515
34,11.847668661654987,8.63585535398795,-3.211813307667038,-27.109243171714287,11.847668661654987,8.63585535398795,-3.211813307667038,-27.109243171714287,1184.7668661654986,863.585535398795,-321.1813307667037,1.0047193808309154,1.0004400206930186,-0.004279360137896759,-0.42592590722771523
35,25.045255828735392,24.8198358360566,-0.2254199926787912,-0.9000506691577017,25.045255828735392,24.8198358360566,-0.2254199926787912,-0.9000506691577017,2504.5255828735394,2481.98358360566,-22.54199926787942,1.0230681221927391,1.023098475630978,3.03534382388726e-05,0.002966902944235635
37,10.864936884714494,10.62509343664226,-0.239843448072234,-2.2074996902159785,10.864936884714494,10.62509343664226,-0.239843448072234,-2.2074996902159785,1086.493688471449,1062.509343664226,-23.984344807223124,1.006712891459007,1.00677065046507,5.7759006062862994e-05,0.005737386155764244
38,39.46217910044949,39.01349859917701,-0.4486805012724773,-1.1369886597756753,39.46217910044949,39.01349859917701,-0.4486805012724773,-1.1369886597756753,3946.217910044949,3901.349859917701,-44.8680501272479,1.0225611069046237,1.0225395218917266,-2.158501289706294e-05,-0.002110877555513777
39,34.96586903118704,34.4655907975441,-0.5002782336429377,-1.4307616184134462,34.96586903118704,34.4655907975441,-0.5002782336429377,-1.4307616184134462,3496.586903118704,3446.55907975441,-50.02782336429391,1.0088301220610327,1.0088512740715072,2.11520104744789e-05,0.0020966870449174824
40,27.85433830999096,27.16992953461585,-0.6844087753751111,-2.4570993852315755,27.85433830999096,27.16992953461585,-0.6844087753751111,-2.4570993852315755,2785.433830999096,2716.992953461585,-68.44087753751091,0.9981007107167016,0.9980682132998556,-3.249741684596685e-05,-0.0032559256292515396
41,27.900460245110796,25.93275349653645,-1.9677067485743471,-7.052596019161235,27.900460245110796,25.93275349653645,-1.9677067485743471,-7.052596019161235,2790.0460245110794,2593.2753496536448,-196.77067485743464,1.0006660672908492,1.0004560955686008,-0.0002099717222483477,-0.020983196004318815
24,18.65699883959003,18.162941291664414,-0.4940575479256175,-2.648108370341057,18.65699883959003,18.162941291664414,-0.4940575479256175,-2.648108370341057,1865.699883959003,1816.2941291664413,-49.405754792561765,0.9882695180627064,0.9882596495408492,-9.868521857137047e-06,-0.000998565844313624
47,30.383396686514857,30.049081963465557,-0.33431472304929954,-1.1003204365155108,30.383396686514857,30.049081963465557,-0.33431472304929954,-1.1003204365155108,3038.3396686514857,3004.9081963465555,-33.43147230493014,0.9785511582925804,0.978617036060444,6.5877767863598e-05,0.006732174123481133
44,30.00495895033322,25.909138132669497,-4.095820817663721,-13.650479657190917,30.00495895033322,25.909138132669497,-4.095820817663721,-13.650479657190917,3000.495895033322,2590.913813266949,-409.582081766373,1.02,1.019939186073043,-6.081392695711507e-05,-0.005962149701677948
14,20.578514150458783,10.270656013746734,-10.30785813671205,-50.090390692674205,20.578514150458783,10.270656013746734,-10.30785813671205,-50.090390692674205,2057.851415045878,1027.0656013746734,-1030.7858136712048,1.00883028106753,1.002711593334921,-0.0061186877326089295,-0.606513092185756
54,26.569987314542992,26.08139011681612,-0.4885971977268717,-1.8389064019591748,26.569987314542992,26.08139011681612,-0.4885971977268717,-1.8389064019591748,2656.998731454299,2608.1390116816115,-48.85971977268764,0.9877977469682524,0.987968317423228,0.00017057045497559375,0.01726775096411268
53,30.3117584663162,29.9880145415082,-0.3237439248079994,-1.0680473228491787,30.3117584663162,29.9880145415082,-0.3237439248079994,-1.0680473228491787,3031.17584663162,2998.80145415082,-32.3743924808,0.980652983963534,0.9807144264822278,6.144251869388828e-05,0.006265470018309051
28,63.61843047912992,62.880479810256254,-0.7379506688736654,-1.1599636509670743,63.61843047912992,62.880479810256254,-0.7379506688736654,-1.1599636509670743,6361.843047912992,6288.047981025626,-73.79506688736637,1.03,1.03,0.0,0.0
50,12.844027255855124,11.779414112291,-1.0646131435641237,-8.288779853521453,12.844027255855124,11.779414112291,-1.0646131435641237,-8.288779853521453,1284.4027255855124,1177.9414112291,-106.46131435641246,1.02,1.02,0.0,0.0
48,25.20374014797489,24.957440015871597,-0.24630013210329338,-0.9772364365654813,25.20374014797489,24.957440015871597,-0.24630013210329338,-0.9772364365654813,2520.374014797489,2495.74400158716,-24.630013210329253,0.9945741771282052,0.9947432921614316,0.0001691150332264746,0.017003762727360143
