bus,I_SCC_base_pu,I_SCC_scenario_pu,delta_I_SCC_pu,delta_I_SCC_pct,SCL_base_pu,SCL_scenario_pu,delta_SCL_pu,delta_SCL_pct,SCL_base_MVA,SCL_scenario_MVA,delta_SCL_MVA,V_base_pu,V_scenario_pu,delta_V_pu,delta_V_pct
34,11.847668661654987,11.848450490831375,0.0007818291763879159,0.0065990128413897006,11.847668661654987,11.848450490831375,0.0007818291763879159,0.0065990128413897006,1184.7668661654986,1184.8450490831376,0.07818291763896923,1.0047193808309154,1.004788081024101,6.870019318561127e-05,0.006837749375233048
35,25.045255828735392,25.05498306589296,0.009727237157566293,0.03883864163370157,25.045255828735392,25.05498306589296,0.009727237157566293,0.03883864163370157,2504.5255828735394,2505.498306589296,0.9727237157567288,1.0230681221927391,1.0234762983770598,0.00040817618432065217,0.039897263482886094
37,10.864936884714494,10.868223643502796,0.003286758788302535,0.03025106195441009,10.864936884714494,10.868223643502796,0.003286758788302535,0.03025106195441009,1086.493688471449,1086.8223643502797,0.3286758788306088,1.006712891459007,1.0070492768020023,0.0003363853429951824,0.033414228212342294
38,39.46217910044949,39.45999072205638,-0.002188378393107371,-0.005545508238500809,39.46217910044949,39.45999072205638,-0.002188378393107371,-0.005545508238500809,3946.217910044949,3945.999072205638,-0.21883783931070866,1.0225611069046237,1.022522737543771,-3.83693608525526e-05,-0.0037522804841169646
39,34.96586903118704,34.973861663799674,0.007992632612634054,0.022858384001567932,34.96586903118704,34.973861663799674,0.007992632612634054,0.022858384001567932,3496.586903118704,3497.386166379968,0.7992632612640591,1.0088301220610327,1.0090900963401228,0.00025997427909008053,0.02576987675179196
40,27.85433830999096,27.85945874075873,0.005120430767767914,0.018382884241523293,27.85433830999096,27.85945874075873,0.005120430767767914,0.018382884241523293,2785.433830999096,2785.945874075873,0.5120430767769903,0.9981007107167016,0.9983149497631372,0.00021423904643558256,0.02146467226556175
41,27.900460245110796,27.912381827905403,0.011921582794606422,0.04272898256829125,27.900460245110796,27.912381827905403,0.011921582794606422,0.04272898256829125,2790.0460245110794,2791.23818279054,1.1921582794607275,1.0006660672908492,1.001107702668621,0.0004416353777718651,0.044134141469144204
24,18.65699883959003,18.65974384678267,0.0027450071926402586,0.014713015829830953,18.65699883959003,18.65974384678267,0.0027450071926402586,0.014713015829830953,1865.699883959003,1865.9743846782671,0.2745007192640969,0.9882695180627064,0.9884458708722458,0.00017635280953942623,0.01784460679158947
47,30.383396686514857,30.393063343895378,0.00966665738052086,0.03181559152275834,30.383396686514857,30.393063343895378,0.00966665738052086,0.03181559152275834,3038.3396686514857,3039.306334389538,0.9666657380521428,0.9785511582925804,0.9789100842606548,0.00035892596807440835,0.03667932586178513
44,30.00495895033322,30.004546607841156,-0.00041234249206212326,-0.0013742478126521284,30.00495895033322,30.004546607841156,-0.00041234249206212326,-0.0013742478126521284,3000.495895033322,3000.4546607841157,-0.041234249206354434,1.02,1.02,0.0,0.0
14,20.578514150458783,20.57832978300336,-0.00018436745542516064,-0.0008959220965963197,20.578514150458783,20.57832978300336,-0.00018436745542516064,-0.0008959220965963197,2057.851415045878,2057.832978300336,-0.018436745542203425,1.00883028106753,1.0088223898384985,-7.891229031553593e-06,-0.0007822157185055156
54,26.569987314542992,26.584502342635325,0.014515028092333182,0.05462941295567887,26.569987314542992,26.584502342635325,0.014515028092333182,0.05462941295567887,2656.998731454299,2658.4502342635324,1.4515028092332614,0.9877977469682524,0.988403478696928,0.0006057317286756181,0.06132143250323552
53,30.3117584663162,30.32101744087036,0.009258974554160915,0.03054581793547183,30.3117584663162,30.32101744087036,0.009258974554160915,0.03054581793547183,3031.17584663162,3032.1017440870355,0.925897455415452,0.980652983963534,0.98100059667681,0.000347612713276102,0.035447066287520534
28,63.61843047912992,63.61803286341102,-0.000397615718902955,-0.000625000830590112,63.61843047912992,63.61803286341102,-0.000397615718902955,-0.000625000830590112,6361.843047912992,6361.803286341102,-0.03976157189026708,1.03,1.03,0.0,0.0
50,12.844027255855124,12.844010244825157,-1.7011029967761715e-05,-0.00013244311639098248,12.844027255855124,12.844010244825157,-1.7011029967761715e-05,-0.00013244311639098248,1284.4027255855124,1284.4010244825156,-0.0017011029967761715,1.02,1.02,0.0,0.0
48,25.20374014797489,25.21774802681914,0.014007878844250143,0.055578571918325666,25.20374014797489,25.21774802681914,0.014007878844250143,0.055578571918325666,2520.374014797489,2521.774802681914,1.4007878844249717,0.9945741771282052,0.9951866601532032,0.0006124830249980562,0.06158243789986358
